회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융비용(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
(주)DB하이텍,000990,2011/03,,,,,,,,,,,,,
(주)DB하이텍,000990,2012/03,,,,,,,,,,,,,
(주)DB하이텍,000990,2013/03,1147245,633887,261870,884747,262498,84334,-29282,121213,23738,104878,27655935,0,16168
(주)DB하이텍,000990,2014/03,1044865,485803,229569,862589,182277,81750,-23244,118588,23497,94261,36406370,0,18507
(주)DB하이텍,000990,2015/03,984842,360858,253842,802004,182838,79343,61213,145500,24766,102328,40943434,0,17135
(주)DB하이텍,000990,2016/03,1009139,241123,347503,728619,280519,75915,27241,183876,27638,115531,37287095,0,11972
(주)DB하이텍,000990,2017/03,1009723,330549,383887,643229,366494,77168,28077,190461,27416,111311,40363162,0,10401
(주)DB하이텍,000990,2018/03,1026551,173778,384739,553055,473495,41750,2097,138445,24468,101300,33607050,0,4507
(주)DB하이텍,000990,2019/03,1084951,181003,391294,525141,559810,48788,16123,159580,25410,111797,34136123,0,4576
(주)DB하이텍,000990,2020/03,1147544,237537,475542,462647,684897,54082,55065,225803,27436,133623,37516691,0,5789
(주)DB하이텍,000990,2021/03,1196238,252741,491797,367765,828473,51074,47811,243736,30715,152430,38308686,0,1898
(주)DB하이텍,000990,2022/03,1685682,338762,928695,440456,1245226,73682,158685,395025,35284,178196,49476594,0,1730
(주)HJ중공업,097230,2011/03,7241984,3161371,2673163,5320687,1921297,328086,-10481,638107,32563,562082,293849000,0,85474
(주)HJ중공업,097230,2012/03,6826527,2432137,2220147,4930606,1895921,297773,38588,605801,34368,506648,163792000,0,63376
(주)HJ중공업,097230,2013/03,6502193,2655351,2163696,4640936,1861257,271773,-49521,549054,31835,531729,237224000,0,71089
(주)HJ중공업,097230,2014/03,6540153,3041642,2675050,4908701,1631452,614359,-24917,604374,23757,560737,228376000,0,57081
(주)HJ중공업,097230,2015/03,6443830,2927829,2927689,4897888,1545942,978929,-34495,709074,29407,680174,313351000,0,48875
(주)HJ중공업,097230,2016/03,5894738,3509361,2492832,4569729,1325009,814746,-23941,663458,33766,635216,293458000,0,51249
(주)HJ중공업,097230,2017/03,4888089,2615454,2172194,4119790,768299,608841,-74551,571563,26132,566339,275510000,0,65863
(주)HJ중공업,097230,2018/03,4176030,3222196,1889072,3625154,550876,641228,-615,503257,38448,443202,198796000,0,28041
(주)HJ중공업,097230,2019/03,2323642,1176160,1235332,2072747,250895,498297,229640,316974,30751,283377,166123000,0,65856
(주)HJ중공업,097230,2020/03,2369766,1746739,1221303,2130192,239574,307468,-5760,335338,18637,299600,140556000,0,21215
(주)HJ중공업,097230,2021/03,2181927,1058744,1013287,1902592,279335,168575,-40612,274483,21279,278360,178718000,0,15757
(주)HJ중공업,097230,2022/03,2371941,934823,934919,1949889,422052,149202,-9031,347994,21310,324101,177840000,0,13416
(주)MH에탄올,023150,2011/03,,,,,,,,,,,,,
(주)MH에탄올,023150,2012/03,,,,,,,,,,,,,
(주)MH에탄올,023150,2013/03,132635,78931,46153,91999,40636,18513,-1146,18358,1255,17041,12652,0,998
(주)MH에탄올,023150,2014/03,88032,37956,32399,39063,48969,5785,-3238,11596,833,7991,0,0,712
(주)MH에탄올,023150,2015/03,85703,30800,29338,31912,53790,7630,2477,12275,743,8258,0,0,257
(주)MH에탄올,023150,2016/03,80262,22016,23937,22620,57642,7534,2123,12189,848,8622,0,0,181
(주)MH에탄올,023150,2017/03,75706,10655,22786,12343,63362,8192,1943,11516,758,8332,0,0,188
(주)MH에탄올,023150,2018/03,494242,190279,78752,394352,99890,6097,-533,15476,3900,12792,0,0,4056
(주)MH에탄올,023150,2019/03,438140,266002,29815,351035,87104,8542,333,17288,3718,13027,0,0,2369
(주)MH에탄올,023150,2020/03,442299,137157,26508,373010,69289,5654,-1173,19766,9488,15374,0,0,2590
(주)MH에탄올,023150,2021/03,439594,273328,30907,360829,78765,7685,1661,22127,4630,13477,0,0,3072
(주)MH에탄올,023150,2022/03,438590,181491,40054,354771,83819,8772,1627,23812,5449,15156,0,0,2948
(주)SH에너지화학,002360,2011/03,,,,,,,,,,,,,
(주)SH에너지화학,002360,2012/03,,,,,,,,,,,,,
(주)SH에너지화학,002360,2013/03,108395,33611,54925,42751,65644,14095,899,50428,2432,46999,1763447,0,550
(주)SH에너지화학,002360,2014/03,110638,35274,59384,40893,69744,12082,1809,51039,2599,46232,1681762,0,370
(주)SH에너지화학,002360,2015/03,113119,23609,60360,29603,83516,11751,4376,43627,3519,34649,431501,0,146
(주)SH에너지화학,002360,2016/03,117362,19670,77343,26395,90967,9145,4233,50217,3181,41568,948873,0,337
(주)SH에너지화학,002360,2017/03,124479,16311,83758,24448,100031,18732,2024,49884,2746,43565,1244918,0,1027
(주)SH에너지화학,002360,2018/03,127768,13049,90549,22602,105167,25781,1544,42035,2479,37707,1127236,0,176
(주)SH에너지화학,002360,2019/03,123420,9954,86893,20658,102762,22055,0,36209,2413,33778,1415079,0,96
(주)SH에너지화학,002360,2020/03,121411,6637,79309,24352,97059,11212,-1972,25040,2582,25310,56497,0,146
(주)SH에너지화학,002360,2021/03,117890,7294,74688,27546,90343,8896,184,28826,2275,26235,735774,0,175
(주)SH에너지화학,002360,2022/03,122300,17007,81180,29742,92559,12620,1813,43099,2600,39778,1562126,0,171
(주)SIMPAC,009160,2011/03,,,,,,,,,,,,,
(주)SIMPAC,009160,2012/03,,,,,,,,,,,,,
(주)SIMPAC,009160,2013/03,323323,109815,151563,132198,191124,25982,6222,45645,3657,36513,38745137,0,1782
(주)SIMPAC,009160,2014/03,418646,161646,161386,180655,237991,45829,31973,50092,5005,41332,53750979,0,752
(주)SIMPAC,009160,2015/03,421535,173458,174103,199790,221745,57485,3309,57220,6723,46434,55296823,0,1090
(주)SIMPAC,009160,2016/03,442347,188567,196935,209367,232980,48298,6246,84360,7943,67648,60836353,0,1964
(주)SIMPAC,009160,2017/03,411511,153692,177423,175330,236181,51943,1482,58133,7077,46115,47688663,0,3212
(주)SIMPAC,009160,2018/03,410658,162139,184588,172056,238602,58670,1439,45646,4364,38889,30177207,0,816
(주)SIMPAC,009160,2019/03,681017,225957,311318,245018,435999,117870,3948,104439,7286,91442,42774303,0,874
(주)SIMPAC,009160,2020/03,707276,251494,315495,271639,435637,118547,3143,84854,8845,74372,62205038,0,999
(주)SIMPAC,009160,2021/03,803238,312346,421685,336612,466626,139262,10998,97965,8779,79765,41042706,0,1738
(주)SIMPAC,009160,2022/03,937440,338347,568371,362555,574885,163388,39315,197012,19047,128205,40659339,0,3217
(주)SNT에너지,100840,2011/03,,,,,,,,,,,,,
(주)SNT에너지,100840,2012/03,,,,,,,,,,,,,
(주)SNT에너지,100840,2013/03,,,,,,,,,,,,,
(주)SNT에너지,100840,2014/03,,,,,,,,,,,,,
(주)SNT에너지,100840,2015/03,,,,,,,,,,,,,
(주)SNT에너지,100840,2016/03,,,,,,,,,,,,,
(주)SNT에너지,100840,2017/03,,,,,,,,,,,,,
(주)SNT에너지,100840,2018/03,,,,,,,,,,,,,
(주)SNT에너지,100840,2019/03,,,,,,,,,,,,,
(주)SNT에너지,100840,2020/03,334934,63328,200240,85749,249185,9729,10865,56059,4718,45277,25200796,0,590
(주)SNT에너지,100840,2021/03,334143,69789,201382,91820,242323,5948,9352,58845,3991,48284,36700441,0,659
(주)SNT에너지,100840,2022/03,342607,79060,209401,99789,242818,3938,318,38902,4598,36480,22664809,0,891
(주)SNT홀딩스,036530,2011/03,2046767,580721,954292,773089,1273679,265802,6580,369552,34196,320213,329419821,0,6857
(주)SNT홀딩스,036530,2012/03,2107035,574135,1022472,797263,1309772,298140,6172,391476,29389,344183,369483420,0,6068
(주)SNT홀딩스,036530,2013/03,2091895,539360,1020778,759054,1332840,304516,11958,368288,27134,312952,337563604,0,4451
(주)SNT홀딩스,036530,2014/03,2054385,519887,1027033,707328,1347057,299943,12374,369364,24814,326016,306394535,0,2647
(주)SNT홀딩스,036530,2015/03,2059190,482804,1027388,686848,1372342,297300,11196,382543,29455,317010,283131023,0,5943
(주)SNT홀딩스,036530,2016/03,2176918,446899,1157955,646910,1530008,270957,4019,372345,27215,318527,211443416,0,9202
(주)SNT홀딩스,036530,2017/03,2171901,468525,1178341,657514,1514387,245036,947,383035,26842,324746,262237383,0,32491
(주)SNT홀딩스,036530,2018/03,2128260,448315,1177929,623688,1504572,235992,915,310998,30133,274835,221163256,0,7524
(주)SNT홀딩스,036530,2019/03,2140856,402288,1190037,635463,1505393,245176,7606,321028,20010,283149,245374684,0,1197
(주)SNT홀딩스,036530,2020/03,2223977,400470,1207592,600604,1623372,253315,21303,334960,20259,286291,218531255,0,2106
(주)SNT홀딩스,036530,2021/03,2403682,512530,1363457,704900,1698782,227853,50869,373516,23177,314670,284400573,0,1873
(주)SNT홀딩스,036530,2022/03,2385128,433928,1313374,602482,1782646,258002,13742,327594,24359,279561,209180477,0,2368
(주)STX,011810,2011/03,4289615,1920987,1514927,3102212,1187403,349175,36021,1329909,48533,1234230,384616000,0,81655
(주)STX,011810,2012/03,5180423,1980445,1407174,3270032,1910391,241046,917,1653108,55224,1568196,339281000,0,82355
(주)STX,011810,2013/03,4242825,2414766,1612751,3542036,700789,172974,-841198,1243832,67256,1529234,305083000,0,177894
(주)STX,011810,2014/03,1254854,692366,808941,1136896,117958,112584,401087,377911,23281,349985,73512000,0,75821
(주)STX,011810,2015/03,1184108,712871,828844,1087554,96554,207159,3003,385116,14194,369454,110984000,0,29516
(주)STX,011810,2016/03,1190072,843428,834099,1138279,51793,313930,-21050,426205,16373,412792,138967000,0,56470
(주)STX,011810,2017/03,581304,493512,407623,552655,28649,165630,322863,446050,11508,416950,62734000,0,83969
(주)STX,011810,2018/03,495879,421149,351579,449632,46247,154613,4321,371826,8009,365377,69298000,0,29085
(주)STX,011810,2019/03,592793,504323,442450,532946,59847,122338,-14333,366417,11278,354147,102099000,0,26535
(주)STX,011810,2020/03,559686,436017,369468,502658,57028,101079,460,305122,10888,293948,95090000,0,32496
(주)STX,011810,2021/03,621581,469324,323528,544431,77150,102081,-3099,201252,12113,194117,103614000,0,20713
(주)STX,011810,2022/03,699846,465457,398947,576397,123449,93967,1580,295380,14499,275804,136882000,0,24704
(주)TCC스틸,002710,2011/03,,,,,,,,,,,,,
(주)TCC스틸,002710,2012/03,,,,,,,,,,,,,
(주)TCC스틸,002710,2013/03,558120,213665,241378,343542,214578,101706,-9849,120980,8730,118876,43564207,0,7962
(주)TCC스틸,002710,2014/03,553492,162219,231621,351021,202472,122560,-3089,122335,8414,116158,32996623,0,3655
(주)TCC스틸,002710,2015/03,556645,296118,240605,372918,183727,130967,-5875,128699,9038,121182,47053927,0,5309
(주)TCC스틸,002710,2016/03,387599,158971,254071,296968,90632,47035,5076,117535,6534,107999,42318266,0,2517
(주)TCC스틸,002710,2017/03,296610,105954,137185,194451,102159,60068,1157,98182,6138,90770,33166449,0,2168
(주)TCC스틸,002710,2018/03,293437,172501,135248,190704,102733,53818,1572,93228,6610,84471,25401789,0,1441
(주)TCC스틸,002710,2019/03,312672,97173,156731,200626,112046,70296,2222,105716,4612,97231,27957102,0,2568
(주)TCC스틸,002710,2020/03,325372,183498,161346,211239,114133,72880,-2862,112529,4668,109054,34030759,0,5091
(주)TCC스틸,002710,2021/03,314682,137369,142920,189697,124984,51589,1204,116809,5430,109877,34826680,0,2559
(주)TCC스틸,002710,2022/03,401295,167861,229261,243387,157907,94309,4631,136723,7619,120413,47078753,0,5164
(주)강원랜드,035250,2011/03,2714150,709635,1139588,720925,1993224,1807,102579,333613,60781,124641,945180,0,90
(주)강원랜드,035250,2012/03,2914445,726060,1005430,746993,2167452,1712,93291,346991,67515,156202,884360,0,2220
(주)강원랜드,035250,2013/03,2980049,650795,1181146,675590,2304459,1134,88914,342011,64114,159566,1478709,0,1494
(주)강원랜드,035250,2014/03,3158292,663746,1102741,682858,2475434,1357,105991,373302,62151,173533,1499526,0,72
(주)강원랜드,035250,2015/03,3505444,789134,1649575,841085,2664359,918,132354,425435,70418,185575,2286796,0,70
(주)강원랜드,035250,2016/03,3897507,923534,2222854,950821,2946686,1001,142810,436574,73663,185036,2484996,0,60
(주)강원랜드,035250,2017/03,4047646,854810,1645092,857278,3190368,1063,129786,422971,73340,187226,2895112,0,1095
(주)강원랜드,035250,2018/03,4301841,903505,1900820,906521,3395321,882,90449,378410,80573,171835,1997993,0,542
(주)강원랜드,035250,2019/03,4333702,811607,1912219,826379,3507322,1086,102446,377448,71706,180646,2415640,0,84
(주)강원랜드,035250,2020/03,4370237,918554,1989263,994522,3375714,3306,-156115,236006,264729,158051,8545,0,29120
(주)강원랜드,035250,2021/03,3599977,321558,1438807,394416,3205561,2353,-40887,97435,25145,131907,2286892,0,447
(주)강원랜드,035250,2022/03,3800198,486384,1626467,553849,3246349,3370,-5845,226851,29564,186758,1965041,0,12434
(주)갤럭시아에스엠,011420,2011/03,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2012/03,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2013/03,45126,15044,26934,20172,24954,35,-364,6818,1072,5864,1271809,0,287
(주)갤럭시아에스엠,011420,2014/03,40918,13837,22277,18806,22111,93,396,5396,985,5092,737617,0,463
(주)갤럭시아에스엠,011420,2015/03,48983,19789,34601,23887,25096,424,785,11672,1077,9703,1832328,0,128
(주)갤럭시아에스엠,011420,2016/03,67105,15327,42417,17332,49773,6,94,10111,1054,10380,2694666,0,91
(주)갤럭시아에스엠,011420,2017/03,53872,9159,33250,10242,43630,0,-703,8510,744,8367,1826570,0,209
(주)갤럭시아에스엠,011420,2018/03,52580,10314,30279,10911,41669,0,-907,6267,647,6505,1874425,0,21
(주)갤럭시아에스엠,011420,2019/03,30728,7856,14923,7967,22760,0,-1241,3737,583,4041,1288438,0,21
(주)갤럭시아에스엠,011420,2020/03,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2021/03,,,,,,,,,,,,,
(주)갤럭시아에스엠,011420,2022/03,,,,,,,,,,,,,
(주)경농,002100,2011/03,,,,,,,,,,,,,
(주)경농,002100,2012/03,,,,,,,,,,,,,
(주)경농,002100,2013/03,328364,145277,199802,160406,167958,91548,17485,96283,12393,60249,21092527,0,1420
(주)경농,002100,2014/03,317462,117593,188103,138903,178559,80482,17730,93615,12215,57216,18583420,0,798
(주)경농,002100,2015/03,339952,124942,190751,154475,185477,78764,17662,97549,14457,59430,17094065,0,615
(주)경농,002100,2016/03,362376,145559,204926,173935,188441,102867,16144,92567,13574,56748,17908274,0,945
(주)경농,002100,2017/03,371755,144525,204232,173306,198449,94831,18554,95799,13155,58915,18538100,0,712
(주)경농,002100,2018/03,382943,150054,208857,173380,209563,103397,20549,94932,11700,55843,22269226,0,831
(주)경농,002100,2019/03,416648,164866,229429,201522,215126,112250,17098,95187,15692,57236,20629815,0,974
(주)경농,002100,2020/03,410450,148234,227321,194307,216142,109398,18827,104833,16191,62892,18509344,0,1299
(주)경농,002100,2021/03,433780,178296,253722,205583,228197,116458,20070,110179,15106,68011,27695121,0,991
(주)경농,002100,2022/03,473518,170173,290158,209154,264365,120856,29623,147710,15172,90357,29245512,0,1903
(주)경동나비엔,009450,2011/03,,,,,,,,,,,,,
(주)경동나비엔,009450,2012/03,,,,,,,,,,,,,
(주)경동나비엔,009450,2013/03,330666,128519,163930,148600,182066,71255,6493,97064,22670,66639,77123468,0,320
(주)경동나비엔,009450,2014/03,375120,165716,144305,185932,189188,76554,2587,90421,22569,65011,59363218,0,296
(주)경동나비엔,009450,2015/03,404052,187388,162050,212261,191791,87928,3008,103117,27769,69849,60722806,0,892
(주)경동나비엔,009450,2016/03,385089,146142,142747,169057,216032,78995,12441,131937,33190,82873,42009139,0,487
(주)경동나비엔,009450,2017/03,425446,171209,172997,184795,240651,94497,5878,138810,41782,85086,0,0,287
(주)경동나비엔,009450,2018/03,536172,241129,256240,270059,266113,141225,8279,164033,45964,105885,119289409,0,425
(주)경동나비엔,009450,2019/03,601966,290750,297565,321383,280583,154176,3016,164966,49026,108082,97047405,0,1026
(주)경동나비엔,009450,2020/03,644113,298778,303619,337098,307014,157673,9081,183231,58897,111793,81748517,0,748
(주)경동나비엔,009450,2021/03,757090,339742,381847,387780,369311,181035,24383,232558,64857,143510,112472769,0,795
(주)경동나비엔,009450,2022/03,976340,458418,518342,512787,463554,297862,19093,294133,101248,171591,164524867,0,1036
(주)경동도시가스,267290,2018/03,724239,340054,393610,418899,305340,1351,14526,476928,20223,438809,298301143,0,112
(주)경동도시가스,267290,2019/03,740046,332856,408638,412549,327497,1466,11107,448041,21228,412843,287379270,0,102
(주)경동도시가스,267290,2020/03,738457,311078,384801,396581,341876,1709,7411,409500,20960,379131,260776198,0,627
(주)경동도시가스,267290,2021/03,791332,345343,421823,426386,364946,1416,13268,456597,21122,418861,291731782,0,113
(주)경동도시가스,267290,2022/03,929436,467361,559076,545259,384177,1855,14820,630552,21427,591564,416047847,0,115
(주)경동인베스트,012320,2011/03,,,,,,,,,,,,,
(주)경동인베스트,012320,2012/03,,,,,,,,,,,,,
(주)경동인베스트,012320,2013/03,1232798,658481,833509,771690,461108,22543,16806,864032,17392,828338,582378478,0,563
(주)경동인베스트,012320,2014/03,1228290,594960,790100,717696,510594,13500,20837,799964,19025,767085,528415875,0,679
(주)경동인베스트,012320,2015/03,1236245,443737,675105,628471,607774,19518,8982,544058,22139,515362,315267289,0,709
(주)경동인베스트,012320,2016/03,1091792,303129,497882,505256,586536,11126,12889,388548,22425,357243,223926820,0,586
(주)경동인베스트,012320,2017/03,1143311,714468,863045,833315,309996,20143,9180,26145,4195,22734,2231397,0,970
(주)경동인베스트,012320,2018/03,626266,66059,197322,189513,436753,26420,27249,60893,3833,29376,1365631,0,994
(주)경동인베스트,012320,2019/03,598782,85593,230021,193602,405180,35284,3253,58050,6138,45139,5480763,0,941
(주)경동인베스트,012320,2020/03,606709,87820,240159,191657,415052,38522,4520,61927,5451,53215,7335752,0,806
(주)경동인베스트,012320,2021/03,586704,75011,233629,153514,433190,33403,3473,67892,5374,60370,6009781,0,589
(주)경동인베스트,012320,2022/03,582057,60343,235645,136763,445295,43243,7502,57567,4888,45713,3495424,0,497
(주)경방,000050,2011/03,,,,,,,,,,,,,
(주)경방,000050,2012/03,,,,,,,,,,,,,
(주)경방,000050,2013/03,1327324,159836,116632,702345,624979,52327,1865,85025,14847,61461,18116025,0,4861
(주)경방,000050,2014/03,1286320,126864,98483,647087,639233,44192,3197,81253,14872,57446,15951281,0,4511
(주)경방,000050,2015/03,1319086,400797,98858,667673,651414,43564,5271,82788,15426,59429,15151033,0,3620
(주)경방,000050,2016/03,1320428,190458,110488,657864,662564,53982,3089,91304,16398,67720,14988258,0,3017
(주)경방,000050,2017/03,1310631,158400,117129,630117,680515,52543,6175,91964,16488,63623,15314721,0,2760
(주)경방,000050,2018/03,1278952,329005,99849,579797,699155,39928,5240,81815,16711,54703,16656168,0,2945
(주)경방,000050,2019/03,1348288,183374,126296,639830,708458,56333,3561,90054,16321,64795,16208888,0,4900
(주)경방,000050,2020/03,1406291,240378,328282,673367,732924,33436,-3165,73994,16456,54362,14291768,0,6809
(주)경방,000050,2021/03,1276354,295122,105849,531290,745064,32053,6839,82571,19390,49843,18449847,0,3960
(주)경방,000050,2022/03,1280639,232768,142768,516360,764278,50466,15131,96786,21553,56590,17144045,0,7609
(주)경보제약,214390,2016/03,,,,,,,,,,,,,
(주)경보제약,214390,2017/03,,,,,,,,,,,,,
(주)경보제약,214390,2018/03,,,,,,,,,,,,,
(주)경보제약,214390,2019/03,,,,,,,,,,,,,
(주)경보제약,214390,2020/03,,,,,,,,,,,,,
(주)경보제약,214390,2021/03,,,,,,,,,,,,,
(주)경보제약,214390,2022/03,,,,,,,,,,,,,
(주)경인양행,012610,2011/03,,,,,,,,,,,,,
(주)경인양행,012610,2012/03,,,,,,,,,,,,,
(주)경인양행,012610,2013/03,295954,93114,153793,114939,181015,74034,1692,56621,7044,48470,12091803,0,483
(주)경인양행,012610,2014/03,329762,109145,189401,137893,191869,96276,3806,72231,8722,57904,17634700,0,433
(주)경인양행,012610,2015/03,326830,101521,178755,129841,196989,87743,92,67184,9222,57247,19171939,0,425
(주)경인양행,012610,2016/03,316291,100476,167346,117644,198647,82526,-802,64533,8912,54849,13617532,0,421
(주)경인양행,012610,2017/03,362580,140384,210380,156670,205910,103854,35,76250,10458,64642,18633946,0,566
(주)경인양행,012610,2018/03,375854,143172,211098,165388,210466,99686,1197,80257,9889,67166,19907512,0,702
(주)경인양행,012610,2019/03,442986,186266,252897,218692,224293,134443,1843,90315,14667,72070,23399147,0,1086
(주)경인양행,012610,2020/03,474327,189419,248665,237924,236403,130710,1534,98038,17682,77612,19181157,0,1010
(주)경인양행,012610,2021/03,524463,233704,280958,292528,231935,101394,5611,94200,17222,74121,20227513,0,953
(주)경인양행,012610,2022/03,578544,251174,320491,320644,257900,138847,7577,113853,20352,81358,24490091,0,1867
(주)광명전기,017040,2011/03,,,,,,,,,,,,,
(주)광명전기,017040,2012/03,,,,,,,,,,,,,
(주)광명전기,017040,2013/03,108530,36294,58645,45451,63079,18938,-116,16103,1766,13679,7806311,0,268
(주)광명전기,017040,2014/03,128435,50682,85565,56136,72298,25193,2205,23472,2447,18392,21228878,0,171
(주)광명전기,017040,2015/03,132910,45560,87876,52331,80578,19575,810,30321,2512,25168,13822942,0,129
(주)광명전기,017040,2016/03,132720,37354,84157,43351,89369,14719,970,23233,2017,18872,12253415,0,96
(주)광명전기,017040,2017/03,150740,49589,77974,55078,95662,12866,-1551,25056,1646,22484,15113079,0,120
(주)광명전기,017040,2018/03,153702,40691,74561,57634,96068,9939,209,22290,1704,20375,14061000,0,223
(주)광명전기,017040,2019/03,160267,42552,77636,60556,99711,13863,1253,31208,1613,28392,12595836,0,217
(주)광명전기,017040,2020/03,158164,45382,88149,51912,106252,16435,1659,26639,1586,23975,14486591,0,83
(주)광명전기,017040,2021/03,161614,45542,97194,52113,109500,16035,397,21103,1574,19722,9565967,0,69
(주)광명전기,017040,2022/03,165317,42446,107598,48325,116991,17566,2576,40275,1694,35941,14155401,0,55
(주)광주신세계,037710,2011/03,,,,,,,,,,,,,
(주)광주신세계,037710,2012/03,,,,,,,,,,,,,
(주)광주신세계,037710,2013/03,,,,,,,,,,,,,
(주)광주신세계,037710,2014/03,,,,,,,,,,,,,
(주)광주신세계,037710,2015/03,,,,,,,,,,,,,
(주)광주신세계,037710,2016/03,,,,,,,,,,,,,
(주)광주신세계,037710,2017/03,,,,,,,,,,,,,
(주)광주신세계,037710,2018/03,,,,,,,,,,,,,
(주)광주신세계,037710,2019/03,,,,,,,,,,,,,
(주)광주신세계,037710,2020/03,,,,,,,,,,,,,
(주)광주신세계,037710,2021/03,,,,,,,,,,,,,
(주)광주신세계,037710,2022/03,,,,,,,,,,,,,
(주)국동,005320,2011/03,,,,,,,,,,,,,
(주)국동,005320,2012/03,,,,,,,,,,,,,
(주)국동,005320,2013/03,66730,50721,39784,57958,8772,18857,-1002,26687,4098,24576,10462398,0,1683
(주)국동,005320,2014/03,79969,55979,54870,63249,16720,25647,1830,41329,5315,33797,16679750,0,1023
(주)국동,005320,2015/03,90748,42401,61811,60191,30557,25279,1364,35583,4997,29254,8137557,0,781
(주)국동,005320,2016/03,98430,43830,64885,61428,37003,29945,1197,48156,6402,39426,11955756,0,1449
(주)국동,005320,2017/03,122350,48988,83459,73253,49097,45168,-211,41076,5359,33450,16939584,0,5385
(주)국동,005320,2018/03,106879,46409,67833,62505,44374,33555,740,44075,5727,36487,0,0,1431
(주)국동,005320,2019/03,123363,59688,82822,73225,50138,37286,1804,51045,6941,42563,0,0,1051
(주)국동,005320,2020/03,154235,54608,97950,83910,70325,35362,-1778,45615,10262,38931,0,0,2466
(주)국동,005320,2021/03,198893,100891,141569,110107,88787,39402,-1685,42993,9276,36732,0,0,2015
(주)국동,005320,2022/03,178379,57719,109975,73142,105237,69154,1239,70555,8044,61056,0,0,1381
(주)국보,001140,2011/03,,,,,,,,,,,,,
(주)국보,001140,2012/03,,,,,,,,,,,,,
(주)국보,001140,2013/03,103660,57261,42019,70231,33429,742,-276,28249,2227,26094,24561666,0,469
(주)국보,001140,2014/03,97551,54866,35785,67932,29619,705,19,24505,2227,23289,18367773,0,459
(주)국보,001140,2015/03,91646,56648,32414,69756,21890,417,-554,21396,2037,20737,15186015,0,421
(주)국보,001140,2016/03,85349,54753,29063,67740,17609,416,-759,21320,2123,19869,14667249,0,360
(주)국보,001140,2017/03,81563,53119,26180,66617,14945,399,-342,18555,1802,16902,13856912,0,360
(주)국보,001140,2018/03,71620,45386,17682,54680,16940,406,-170,17979,842,16876,12964653,0,386
(주)국보,001140,2019/03,46170,28173,12014,34957,11213,348,-985,14922,1689,14306,9931337,0,211
(주)국보,001140,2020/03,120834,86718,75010,96978,23856,48758,-4611,22566,9720,16535,16336741,0,1167
(주)국보,001140,2021/03,97495,58895,58125,65350,32145,25072,-4163,20616,7466,16075,7765412,0,1079
(주)국보,001140,2022/03,102074,60710,60182,67073,35001,27816,-2660,23241,8464,16739,10274411,0,1060
(주)금양,001570,2011/03,,,,,,,,,,,,,
(주)금양,001570,2012/03,,,,,,,,,,,,,
(주)금양,001570,2013/03,131172,67394,71451,85210,45963,17300,-297,28549,3327,23918,7581307,0,2015
(주)금양,001570,2014/03,147229,80174,92032,103560,43669,24385,90,39946,3788,35052,10139100,0,1389
(주)금양,001570,2015/03,159630,77856,111133,103213,56417,22734,13852,36773,3956,31186,9151116,0,1360
(주)금양,001570,2016/03,169262,91380,120552,109832,59430,20639,2915,41606,4244,34129,9409165,0,2705
(주)금양,001570,2017/03,176673,136574,93670,142818,33855,22405,3364,40893,4842,33262,9716962,0,2394
(주)금양,001570,2018/03,207260,132311,134716,143049,64211,28005,1867,52182,6392,41901,12525591,0,1745
(주)금양,001570,2019/03,213907,118950,137962,130759,83148,30636,1321,36715,6122,27828,15304385,0,1734
(주)금양,001570,2020/03,247587,153868,125072,171235,76352,31180,1775,48273,6701,38507,14195668,0,2336
(주)금양,001570,2021/03,248566,81912,154161,152567,95998,30944,2036,50384,6993,39271,8630495,0,2061
(주)금양,001570,2022/03,299977,104574,175080,174371,125606,46546,2277,53986,9400,40263,14779682,0,2753
(주)금호에이치티,214330,2016/03,133753,45442,91132,51489,82264,31022,2379,50408,2517,44142,10055628,0,570
(주)금호에이치티,214330,2017/03,155049,50718,90913,68789,86260,31225,807,49189,2509,43172,17614495,0,398
(주)금호에이치티,214330,2018/03,155624,49769,94972,61180,94444,31929,4395,47284,2374,41128,16031790,0,402
(주)금호에이치티,214330,2019/03,281326,79341,194099,119745,161580,54120,1047,54751,2660,50475,28005678,0,2349
(주)금호에이치티,214330,2020/03,323354,106317,212711,148522,174831,47048,-3307,54116,2486,51250,22075934,0,5483
(주)금호에이치티,214330,2021/03,358074,112063,207343,116747,241327,42746,2405,60851,3260,55522,30886082,0,1256
(주)금호에이치티,214330,2022/03,452290,105117,186466,108822,343468,52160,445,64444,6490,57757,28311198,0,1320
(주)까뮤이앤씨,013700,2011/03,,,,,,,,,,,,,
(주)까뮤이앤씨,013700,2012/03,,,,,,,,,,,,,
