회사명,거래소코드,회계년도,자산,유동부채,유동자산,부채,자본,재고자산,당기순이익,매출액,판매비와 관리비,매출원가,매입채무,금융비용
(주)SH에너지화학,2360,2019/03,123420.0,9954.0,86893.0,20658.0,102762.0,22055.0,0.0,36209.0,2413.0,33778.0,1415.079,96.0
(주)SH에너지화학,2360,2020/03,121411.0,6637.0,79309.0,24352.0,97059.0,11212.0,-1972.0,25040.0,2582.0,25310.0,56.497,146.0
(주)SH에너지화학,2360,2021/03,117890.0,7294.0,74688.0,27546.0,90343.0,8896.0,184.0,28826.0,2275.0,26235.0,735.774,175.0
(주)SH에너지화학,2360,2022/03,122300.0,17007.0,81180.0,29742.0,92559.0,12620.0,1813.0,43099.0,2600.0,39778.0,1562.126,171.0
(주)SIMPAC,9160,2011/03,271786.0,120130.0,139612.0,130605.0,141180.0,22953.0,6172.0,48247.0,2833.0,38555.0,45041.484,611.0
(주)SIMPAC,9160,2012/03,303882.0,120819.0,154181.0,144667.0,159215.0,30366.0,7221.0,51344.0,4187.0,40212.0,40581.324,809.0
(주)SIMPAC,9160,2013/03,323323.0,109815.0,151563.0,132198.0,191124.0,25982.0,6222.0,45645.0,3657.0,36513.0,38745.137,1782.0
(주)SIMPAC,9160,2014/03,418646.0,161646.0,161386.0,180655.0,237991.0,45829.0,31973.0,50092.0,5005.0,41332.0,53750.979,752.0
(주)SIMPAC,9160,2015/03,421535.0,173458.0,174103.0,199790.0,221745.0,57485.0,3309.0,57220.0,6723.0,46434.0,55296.823,1090.0
(주)SIMPAC,9160,2016/03,442347.0,188567.0,196935.0,209367.0,232980.0,48298.0,6246.0,84360.0,7943.0,67648.0,60836.353,1964.0
(주)SIMPAC,9160,2017/03,411511.0,153692.0,177423.0,175330.0,236181.0,51943.0,1482.0,58133.0,7077.0,46115.0,47688.663,3212.0
(주)SIMPAC,9160,2018/03,410658.0,162139.0,184588.0,172056.0,238602.0,58670.0,1439.0,45646.0,4364.0,38889.0,30177.207,816.0
(주)SIMPAC,9160,2019/03,681017.0,225957.0,311318.0,245018.0,435999.0,117870.0,3948.0,104439.0,7286.0,91442.0,42774.303,874.0
(주)SIMPAC,9160,2020/03,707276.0,251494.0,315495.0,271639.0,435637.0,118547.0,3143.0,84854.0,8845.0,74372.0,62205.038,999.0
(주)SIMPAC,9160,2021/03,803238.0,312346.0,421685.0,336612.0,466626.0,139262.0,10998.0,97965.0,8779.0,79765.0,41042.706,1738.0
(주)SIMPAC,9160,2022/03,937440.0,338347.0,568371.0,362555.0,574885.0,163388.0,39315.0,197012.0,19047.0,128205.0,40659.339,3217.0
(주)SNT에너지,100840,2011/03,254122.0,73719.0,123294.0,93624.0,160499.0,4422.0,-4327.0,50373.0,6097.0,51258.0,40023.564,1192.0
(주)SNT에너지,100840,2012/03,292714.0,89124.0,160963.0,114224.0,178490.0,10254.0,4163.0,59957.0,3535.0,51749.0,46550.014,1808.0
(주)SNT에너지,100840,2013/03,299924.0,90768.0,170165.0,112583.0,187342.0,17984.0,5430.0,48744.0,5155.0,38033.0,0.0,1522.0
(주)SNT에너지,100840,2014/03,300179.0,80220.0,169764.0,101361.0,198818.0,13162.0,2770.0,52560.0,5548.0,43930.0,32623.732,856.0
(주)SNT에너지,100840,2015/03,291547.0,59949.0,157874.0,80276.0,211272.0,9395.0,7075.0,64234.0,5123.0,50202.0,25896.638,823.0
(주)SNT에너지,100840,2016/03,323753.0,69263.0,192002.0,89380.0,234373.0,10086.0,6577.0,66747.0,5990.0,52153.0,27668.414,2451.0
(주)SNT에너지,100840,2017/03,325850.0,86700.0,190473.0,99846.0,226004.0,6796.0,-3452.0,51028.0,5864.0,40198.0,26634.691,11986.0
(주)SNT에너지,100840,2018/03,296336.0,44965.0,169284.0,62560.0,233775.0,7414.0,746.0,35371.0,5040.0,29324.0,20605.559,897.0
(주)SNT에너지,100840,2019/03,298311.0,44437.0,173082.0,63666.0,234645.0,6804.0,3310.0,33256.0,4256.0,26951.0,18509.124,241.0
(주)SNT에너지,100840,2020/03,334934.0,63328.0,200240.0,85749.0,249185.0,9729.0,10865.0,56059.0,4718.0,45277.0,25200.796,590.0
(주)SNT에너지,100840,2021/03,334143.0,69789.0,201382.0,91820.0,242323.0,5948.0,9352.0,58845.0,3991.0,48284.0,36700.441,659.0
(주)SNT에너지,100840,2022/03,342607.0,79060.0,209401.0,99789.0,242818.0,3938.0,318.0,38902.0,4598.0,36480.0,22664.809,891.0
(주)SNT홀딩스,36530,2011/03,2046767.0,580721.0,954292.0,773089.0,1273679.0,265802.0,6580.0,369552.0,34196.0,320213.0,329419.821,6857.0
(주)SNT홀딩스,36530,2012/03,2107035.0,574135.0,1022472.0,797263.0,1309772.0,298140.0,6172.0,391476.0,29389.0,344183.0,369483.42,6068.0
(주)SNT홀딩스,36530,2013/03,2091895.0,539360.0,1020778.0,759054.0,1332840.0,304516.0,11958.0,368288.0,27134.0,312952.0,337563.604,4451.0
(주)SNT홀딩스,36530,2014/03,2054385.0,519887.0,1027033.0,707328.0,1347057.0,299943.0,12374.0,369364.0,24814.0,326016.0,306394.535,2647.0
(주)SNT홀딩스,36530,2015/03,2059190.0,482804.0,1027388.0,686848.0,1372342.0,297300.0,11196.0,382543.0,29455.0,317010.0,283131.023,5943.0
(주)SNT홀딩스,36530,2016/03,2176918.0,446899.0,1157955.0,646910.0,1530008.0,270957.0,4019.0,372345.0,27215.0,318527.0,211443.416,9202.0
(주)SNT홀딩스,36530,2017/03,2171901.0,468525.0,1178341.0,657514.0,1514387.0,245036.0,947.0,383035.0,26842.0,324746.0,262237.383,32491.0
(주)SNT홀딩스,36530,2018/03,2128260.0,448315.0,1177929.0,623688.0,1504572.0,235992.0,915.0,310998.0,30133.0,274835.0,221163.256,7524.0
(주)SNT홀딩스,36530,2019/03,2140856.0,402288.0,1190037.0,635463.0,1505393.0,245176.0,7606.0,321028.0,20010.0,283149.0,245374.684,1197.0
(주)SNT홀딩스,36530,2020/03,2223977.0,400470.0,1207592.0,600604.0,1623372.0,253315.0,21303.0,334960.0,20259.0,286291.0,218531.255,2106.0
(주)SNT홀딩스,36530,2021/03,2403682.0,512530.0,1363457.0,704900.0,1698782.0,227853.0,50869.0,373516.0,23177.0,314670.0,284400.573,1873.0
(주)SNT홀딩스,36530,2022/03,2385128.0,433928.0,1313374.0,602482.0,1782646.0,258002.0,13742.0,327594.0,24359.0,279561.0,209180.477,2368.0
(주)STX,11810,2011/03,4289615.0,1920987.0,1514927.0,3102212.0,1187403.0,349175.0,36021.0,1329909.0,48533.0,1234230.0,384616.0,81655.0
(주)STX,11810,2012/03,5180423.0,1980445.0,1407174.0,3270032.0,1910391.0,241046.0,917.0,1653108.0,55224.0,1568196.0,339281.0,82355.0
(주)STX,11810,2013/03,4242825.0,2414766.0,1612751.0,3542036.0,700789.0,172974.0,-841198.0,1243832.0,67256.0,1529234.0,305083.0,177894.0
(주)STX,11810,2014/03,1254854.0,692366.0,808941.0,1136896.0,117958.0,112584.0,401087.0,377911.0,23281.0,349985.0,73512.0,75821.0
(주)STX,11810,2015/03,1184108.0,712871.0,828844.0,1087554.0,96554.0,207159.0,3003.0,385116.0,14194.0,369454.0,110984.0,29516.0
(주)STX,11810,2016/03,1190072.0,843428.0,834099.0,1138279.0,51793.0,313930.0,-21050.0,426205.0,16373.0,412792.0,138967.0,56470.0
(주)STX,11810,2017/03,581304.0,493512.0,407623.0,552655.0,28649.0,165630.0,322863.0,446050.0,11508.0,416950.0,62734.0,83969.0
(주)STX,11810,2018/03,495879.0,421149.0,351579.0,449632.0,46247.0,154613.0,4321.0,371826.0,8009.0,365377.0,69298.0,29085.0
(주)STX,11810,2019/03,592793.0,504323.0,442450.0,532946.0,59847.0,122338.0,-14333.0,366417.0,11278.0,354147.0,102099.0,26535.0
(주)STX,11810,2020/03,559686.0,436017.0,369468.0,502658.0,57028.0,101079.0,460.0,305122.0,10888.0,293948.0,95090.0,32496.0
(주)STX,11810,2021/03,621581.0,469324.0,323528.0,544431.0,77150.0,102081.0,-3099.0,201252.0,12113.0,194117.0,103614.0,20713.0
(주)STX,11810,2022/03,699846.0,465457.0,398947.0,576397.0,123449.0,93967.0,1580.0,295380.0,14499.0,275804.0,136882.0,24704.0
(주)TCC스틸,2710,2011/03,415828.0,143419.0,191277.0,205713.0,210115.0,63417.0,5481.0,117372.0,6271.0,106424.0,38830.498,1939.0
(주)TCC스틸,2710,2012/03,420037.0,157315.0,168836.0,214138.0,205899.0,76446.0,2264.0,107639.0,6602.0,98238.0,38518.037,2325.0
(주)TCC스틸,2710,2013/03,558120.0,213665.0,241378.0,343542.0,214578.0,101706.0,-9849.0,120980.0,8730.0,118876.0,43564.207,7962.0
(주)TCC스틸,2710,2014/03,553492.0,162219.0,231621.0,351021.0,202472.0,122560.0,-3089.0,122335.0,8414.0,116158.0,32996.623,3655.0
(주)TCC스틸,2710,2015/03,556645.0,296118.0,240605.0,372918.0,183727.0,130967.0,-5875.0,128699.0,9038.0,121182.0,47053.927,5309.0
(주)TCC스틸,2710,2016/03,387599.0,158971.0,254071.0,296968.0,90632.0,47035.0,5076.0,117535.0,6534.0,107999.0,42318.266,2517.0
(주)TCC스틸,2710,2017/03,296610.0,105954.0,137185.0,194451.0,102159.0,60068.0,1157.0,98182.0,6138.0,90770.0,33166.449,2168.0
(주)TCC스틸,2710,2018/03,293437.0,172501.0,135248.0,190704.0,102733.0,53818.0,1572.0,93228.0,6610.0,84471.0,25401.789,1441.0
(주)TCC스틸,2710,2019/03,312672.0,97173.0,156731.0,200626.0,112046.0,70296.0,2222.0,105716.0,4612.0,97231.0,27957.102,2568.0
(주)TCC스틸,2710,2020/03,325372.0,183498.0,161346.0,211239.0,114133.0,72880.0,-2862.0,112529.0,4668.0,109054.0,34030.759,5091.0
(주)TCC스틸,2710,2021/03,314682.0,137369.0,142920.0,189697.0,124984.0,51589.0,1204.0,116809.0,5430.0,109877.0,34826.68,2559.0
(주)TCC스틸,2710,2022/03,401295.0,167861.0,229261.0,243387.0,157907.0,94309.0,4631.0,136723.0,7619.0,120413.0,47078.753,5164.0
(주)강원랜드,35250,2011/03,2714150.0,709635.0,1139588.0,720925.0,1993224.0,1807.0,102579.0,333613.0,60781.0,124641.0,945.18,90.0
(주)강원랜드,35250,2012/03,2914445.0,726060.0,1005430.0,746993.0,2167452.0,1712.0,93291.0,346991.0,67515.0,156202.0,884.36,2220.0
(주)강원랜드,35250,2013/03,2980049.0,650795.0,1181146.0,675590.0,2304459.0,1134.0,88914.0,342011.0,64114.0,159566.0,1478.709,1494.0
(주)강원랜드,35250,2014/03,3158292.0,663746.0,1102741.0,682858.0,2475434.0,1357.0,105991.0,373302.0,62151.0,173533.0,1499.526,72.0
(주)강원랜드,35250,2015/03,3505444.0,789134.0,1649575.0,841085.0,2664359.0,918.0,132354.0,425435.0,70418.0,185575.0,2286.796,70.0
(주)강원랜드,35250,2016/03,3897507.0,923534.0,2222854.0,950821.0,2946686.0,1001.0,142810.0,436574.0,73663.0,185036.0,2484.996,60.0
(주)강원랜드,35250,2017/03,4047646.0,854810.0,1645092.0,857278.0,3190368.0,1063.0,129786.0,422971.0,73340.0,187226.0,2895.112,1095.0
(주)강원랜드,35250,2018/03,4301841.0,903505.0,1900820.0,906521.0,3395321.0,882.0,90449.0,378410.0,80573.0,171835.0,1997.993,542.0
(주)강원랜드,35250,2019/03,4333702.0,811607.0,1912219.0,826379.0,3507322.0,1086.0,102446.0,377448.0,71706.0,180646.0,2415.64,84.0
(주)강원랜드,35250,2020/03,4370237.0,918554.0,1989263.0,994522.0,3375714.0,3306.0,-156115.0,236006.0,264729.0,158051.0,8.545,29120.0
(주)강원랜드,35250,2021/03,3599977.0,321558.0,1438807.0,394416.0,3205561.0,2353.0,-40887.0,97435.0,25145.0,131907.0,2286.892,447.0
(주)강원랜드,35250,2022/03,3800198.0,486384.0,1626467.0,553849.0,3246349.0,3370.0,-5845.0,226851.0,29564.0,186758.0,1965.041,12434.0
(주)갤럭시아에스엠,11420,2011/03,35727.0,12093.0,15858.0,13371.0,22356.0,0.0,878.0,6297.0,636.0,4526.0,1254.57,168.0
(주)갤럭시아에스엠,11420,2012/03,42694.0,14465.0,19404.0,17854.0,24841.0,0.0,123.0,5531.0,546.0,4927.0,3048.185,176.0
(주)갤럭시아에스엠,11420,2013/03,45126.0,15044.0,26934.0,20172.0,24954.0,35.0,-364.0,6818.0,1072.0,5864.0,1271.809,287.0
(주)갤럭시아에스엠,11420,2014/03,40918.0,13837.0,22277.0,18806.0,22111.0,93.0,396.0,5396.0,985.0,5092.0,737.617,463.0
(주)갤럭시아에스엠,11420,2015/03,48983.0,19789.0,34601.0,23887.0,25096.0,424.0,785.0,11672.0,1077.0,9703.0,1832.328,128.0
(주)갤럭시아에스엠,11420,2016/03,67105.0,15327.0,42417.0,17332.0,49773.0,6.0,94.0,10111.0,1054.0,10380.0,2694.666,91.0
(주)갤럭시아에스엠,11420,2017/03,53872.0,9159.0,33250.0,10242.0,43630.0,0.0,-703.0,8510.0,744.0,8367.0,1826.57,209.0
(주)갤럭시아에스엠,11420,2018/03,52580.0,10314.0,30279.0,10911.0,41669.0,0.0,-907.0,6267.0,647.0,6505.0,1874.425,21.0
(주)갤럭시아에스엠,11420,2019/03,30728.0,7856.0,14923.0,7967.0,22760.0,0.0,-1241.0,3737.0,583.0,4041.0,1288.438,21.0
(주)갤럭시아에스엠,11420,2020/03,22653.0,5085.0,12388.0,5230.0,17422.0,0.0,-250.0,2801.0,461.0,2567.0,690.342,6.0
(주)갤럭시아에스엠,11420,2021/03,28166.0,6250.0,14195.0,7623.0,20543.0,179.0,-141.0,3624.0,484.0,3211.0,799.797,18.0
(주)갤럭시아에스엠,11420,2022/03,44751.0,8179.0,19397.0,8726.0,36025.0,6323.0,1220.0,5892.0,1021.0,3910.0,773.009,11.0
(주)경농,2100,2011/03,226086.0,56625.0,139572.0,65595.0,160491.0,59929.0,13801.0,70819.0,9355.0,44667.0,22568.381,469.0
(주)경농,2100,2012/03,221439.0,54313.0,129327.0,59643.0,161796.0,48284.0,17129.0,81166.0,9164.0,50129.0,14965.092,269.0
(주)경농,2100,2013/03,328364.0,145277.0,199802.0,160406.0,167958.0,91548.0,17485.0,96283.0,12393.0,60249.0,21092.527,1420.0
(주)경농,2100,2014/03,317462.0,117593.0,188103.0,138903.0,178559.0,80482.0,17730.0,93615.0,12215.0,57216.0,18583.42,798.0
(주)경농,2100,2015/03,339952.0,124942.0,190751.0,154475.0,185477.0,78764.0,17662.0,97549.0,14457.0,59430.0,17094.065,615.0
(주)경농,2100,2016/03,362376.0,145559.0,204926.0,173935.0,188441.0,102867.0,16144.0,92567.0,13574.0,56748.0,17908.274,945.0
(주)경농,2100,2017/03,371755.0,144525.0,204232.0,173306.0,198449.0,94831.0,18554.0,95799.0,13155.0,58915.0,18538.1,712.0
(주)경농,2100,2018/03,382943.0,150054.0,208857.0,173380.0,209563.0,103397.0,20549.0,94932.0,11700.0,55843.0,22269.226,831.0
(주)경농,2100,2019/03,416648.0,164866.0,229429.0,201522.0,215126.0,112250.0,17098.0,95187.0,15692.0,57236.0,20629.815,974.0
(주)경농,2100,2020/03,410450.0,148234.0,227321.0,194307.0,216142.0,109398.0,18827.0,104833.0,16191.0,62892.0,18509.344,1299.0
(주)경농,2100,2021/03,433780.0,178296.0,253722.0,205583.0,228197.0,116458.0,20070.0,110179.0,15106.0,68011.0,27695.121,991.0
(주)경농,2100,2022/03,473518.0,170173.0,290158.0,209154.0,264365.0,120856.0,29623.0,147710.0,15172.0,90357.0,29245.512,1903.0
(주)경동나비엔,9450,2011/03,215615.0,72039.0,108473.0,76717.0,138898.0,37151.0,2617.0,72843.0,14091.0,55317.0,52147.363,2.0
(주)경동나비엔,9450,2012/03,223542.0,71466.0,108149.0,78679.0,144863.0,39243.0,1833.0,74647.0,14783.0,57903.0,46501.789,20.0
(주)경동나비엔,9450,2013/03,330666.0,128519.0,163930.0,148600.0,182066.0,71255.0,6493.0,97064.0,22670.0,66639.0,77123.468,320.0
(주)경동나비엔,9450,2014/03,375120.0,165716.0,144305.0,185932.0,189188.0,76554.0,2587.0,90421.0,22569.0,65011.0,59363.218,296.0
(주)경동나비엔,9450,2015/03,404052.0,187388.0,162050.0,212261.0,191791.0,87928.0,3008.0,103117.0,27769.0,69849.0,60722.806,892.0
(주)경동나비엔,9450,2016/03,385089.0,146142.0,142747.0,169057.0,216032.0,78995.0,12441.0,131937.0,33190.0,82873.0,42009.139,487.0
(주)경동나비엔,9450,2017/03,425446.0,171209.0,172997.0,184795.0,240651.0,94497.0,5878.0,138810.0,41782.0,85086.0,0.0,287.0
(주)경동나비엔,9450,2018/03,536172.0,241129.0,256240.0,270059.0,266113.0,141225.0,8279.0,164033.0,45964.0,105885.0,119289.409,425.0
(주)경동나비엔,9450,2019/03,601966.0,290750.0,297565.0,321383.0,280583.0,154176.0,3016.0,164966.0,49026.0,108082.0,97047.405,1026.0
(주)경동나비엔,9450,2020/03,644113.0,298778.0,303619.0,337098.0,307014.0,157673.0,9081.0,183231.0,58897.0,111793.0,81748.517,748.0
(주)경동나비엔,9450,2021/03,757090.0,339742.0,381847.0,387780.0,369311.0,181035.0,24383.0,232558.0,64857.0,143510.0,112472.769,795.0
(주)경동나비엔,9450,2022/03,976340.0,458418.0,518342.0,512787.0,463554.0,297862.0,19093.0,294133.0,101248.0,171591.0,164524.867,1036.0
(주)경동도시가스,267290,2018/03,724239.0,340054.0,393610.0,418899.0,305340.0,1351.0,14526.0,476928.0,20223.0,438809.0,298301.143,112.0
(주)경동도시가스,267290,2019/03,740046.0,332856.0,408638.0,412549.0,327497.0,1466.0,11107.0,448041.0,21228.0,412843.0,287379.27,102.0
(주)경동도시가스,267290,2020/03,738457.0,311078.0,384801.0,396581.0,341876.0,1709.0,7411.0,409500.0,20960.0,379131.0,260776.198,627.0
(주)경동도시가스,267290,2021/03,791332.0,345343.0,421823.0,426386.0,364946.0,1416.0,13268.0,456597.0,21122.0,418861.0,291731.782,113.0
(주)경동도시가스,267290,2022/03,929436.0,467361.0,559076.0,545259.0,384177.0,1855.0,14820.0,630552.0,21427.0,591564.0,416047.847,115.0
(주)경동인베스트,12320,2011/03,826231.0,347404.0,460560.0,430370.0,395861.0,1051.0,16194.0,504001.0,13018.0,473437.0,316795.787,254.0
(주)경동인베스트,12320,2012/03,998041.0,476168.0,606751.0,558238.0,439804.0,1305.0,29068.0,642157.0,14127.0,607382.0,435645.227,294.0
(주)경동인베스트,12320,2013/03,1232798.0,658481.0,833509.0,771690.0,461108.0,22543.0,16806.0,864032.0,17392.0,828338.0,582378.478,563.0
(주)경동인베스트,12320,2014/03,1228290.0,594960.0,790100.0,717696.0,510594.0,13500.0,20837.0,799964.0,19025.0,767085.0,528415.875,679.0
(주)경동인베스트,12320,2015/03,1236245.0,443737.0,675105.0,628471.0,607774.0,19518.0,8982.0,544058.0,22139.0,515362.0,315267.289,709.0
(주)경동인베스트,12320,2016/03,1091792.0,303129.0,497882.0,505256.0,586536.0,11126.0,12889.0,388548.0,22425.0,357243.0,223926.82,586.0
(주)경동인베스트,12320,2017/03,1143311.0,714468.0,863045.0,833315.0,309996.0,20143.0,9180.0,26145.0,4195.0,22734.0,2231.397,970.0
(주)경동인베스트,12320,2018/03,626266.0,66059.0,197322.0,189513.0,436753.0,26420.0,27249.0,60893.0,3833.0,29376.0,1365.631,994.0
(주)경동인베스트,12320,2019/03,598782.0,85593.0,230021.0,193602.0,405180.0,35284.0,3253.0,58050.0,6138.0,45139.0,5480.763,941.0
(주)경동인베스트,12320,2020/03,606709.0,87820.0,240159.0,191657.0,415052.0,38522.0,4520.0,61927.0,5451.0,53215.0,7335.752,806.0
(주)경동인베스트,12320,2021/03,586704.0,75011.0,233629.0,153514.0,433190.0,33403.0,3473.0,67892.0,5374.0,60370.0,6009.781,589.0
(주)경동인베스트,12320,2022/03,582057.0,60343.0,235645.0,136763.0,445295.0,43243.0,7502.0,57567.0,4888.0,45713.0,3495.424,497.0
(주)경방,50,2011/03,1318619.0,125751.0,113700.0,624706.0,693912.0,51123.0,15233.0,83584.0,1399.0,59660.0,3440.885,5521.0
(주)경방,50,2012/03,1333595.0,362251.0,127022.0,658985.0,674611.0,72707.0,-2009.0,64371.0,1758.0,61510.0,2964.246,6055.0
(주)경방,50,2013/03,1327324.0,159836.0,116632.0,702345.0,624979.0,52327.0,1865.0,85025.0,14847.0,61461.0,18116.025,4861.0
(주)경방,50,2014/03,1286320.0,126864.0,98483.0,647087.0,639233.0,44192.0,3197.0,81253.0,14872.0,57446.0,15951.281,4511.0
